,mae,ssim,hist
0,0.3859097162193311,0.21009232059566227,0.797
1,0.39210655823455126,0.21339292876199215,0.8
2,0.38285095275979997,0.22138317078280817,0.741
3,0.3754929297381219,0.23079651357831357,0.816
4,0.36552993873106404,0.273043514893922,0.842
5,0.38214631482835815,0.20202865990225222,0.815
6,0.3859766320973866,0.2368286627113515,0.834
7,0.39023332339568506,0.21894889063382045,0.861
8,0.38496379339415054,0.18564606433561517,0.82
9,0.3931837594254037,0.20339405256612805,0.779
10,0.3728687999351439,0.23752126332357848,0.846
11,0.3942134740747418,0.2010062783944773,0.848
12,0.3745982140182049,0.2439733949197198,0.839
13,0.37544326442753384,0.2328670670802167,0.843
14,0.39353367431507297,0.2102777874161197,0.767
15,0.3874673935525352,0.22049084263530327,0.87
16,0.3725137994090795,0.2414585977780713,0.808
17,0.3910732723970369,0.19508850298207203,0.807
18,0.36355337812821353,0.25905197000543634,0.845
19,0.395158783215945,0.21256389250807697,0.813
20,0.3766914560322368,0.23269185286184288,0.841
21,0.368041907277838,0.23747043078240124,0.807
22,0.3741330334310746,0.2741068274905674,0.842
23,0.38504340954058397,0.20615544084101992,0.741
24,0.39970237650482426,0.18142673695874892,0.734
25,0.36250380113475383,0.2707780486017408,0.806
26,0.36524413690944046,0.22966162508577753,0.812
27,0.36596300295882883,0.25715060291805547,0.838
28,0.3826723236083137,0.20736891061645024,0.814
29,0.3749181155257997,0.22703795308793717,0.819
30,0.3855005379872918,0.20122619312992096,0.836
31,0.403924138796054,0.16853591052921135,0.757
32,0.38546637322081856,0.22692387424159835,0.768
33,0.38490261336277104,0.19776352802765132,0.849
34,0.406681808675978,0.17477187084073695,0.786
35,0.3891532633383778,0.23430380311912824,0.834
36,0.37480789589417224,0.19305516989149848,0.802
37,0.3783125164752893,0.22059692806440692,0.836
38,0.3836068266086299,0.23589282043535276,0.844
39,0.3629600930159049,0.26000735156894816,0.809
40,0.37742173943577895,0.2405667943494229,0.827
41,0.3669896824529658,0.23586993506915907,0.805
42,0.3894318464955334,0.18736833267476477,0.768
43,0.3648254682340478,0.2576126483137317,0.842
44,0.3955437051532778,0.23121214792967074,0.831
45,0.3806442388745903,0.20280754477264978,0.8
46,0.38613375379879195,0.20055500751186456,0.789
47,0.3852120424783957,0.22854227739733096,0.815
48,0.376513931687335,0.23683691904240292,0.761
49,0.37324973188242305,0.2320401157764462,0.792
50,0.363843079428049,0.23008979902352117,0.792
51,0.3801407087077478,0.22711178470630528,0.785
52,0.38016285443471043,0.19560710675435186,0.849
53,0.375535860101475,0.23254183655596755,0.816
54,0.3661603421126559,0.24419728717647973,0.829
55,0.38891253534492093,0.2280025815733077,0.743
56,0.36739532437786454,0.2356014341959244,0.806
57,0.4007517398058584,0.19399547768327777,0.792
58,0.3894705156332918,0.21897980338040432,0.812
59,0.3880884922397077,0.22371840984485292,0.802
60,0.38417239433202377,0.21298911431831205,0.821
61,0.3814036885510979,0.22720108069742562,0.86
62,0.3818437065718644,0.22703621446345804,0.828
63,0.3878994554653828,0.2139291031140105,0.831
64,0.39218820480082667,0.18683006975794839,0.802
65,0.38691483993453973,0.2091111229554775,0.813
66,0.3886931369072805,0.25264280474312584,0.752
67,0.40755928146634357,0.220967957246716,0.795
68,0.3740651726139936,0.2308086045535051,0.864
69,0.37817894424691895,0.19572857396053284,0.882
70,0.38257508111868394,0.20509950462199047,0.864
71,0.37231024485842873,0.2303563486827838,0.826
72,0.3905651458498922,0.20406130315527335,0.802
73,0.39676926008899904,0.20326734583566342,0.857
74,0.38730352385515476,0.18176512613931614,0.802
75,0.3821934898947706,0.21069765245544747,0.823
76,0.3975344100254259,0.1612351979394839,0.791
77,0.36890225464351034,0.23856157700361838,0.862
78,0.3808636949645116,0.21952671967927487,0.824
79,0.39310323500850597,0.20164091474356374,0.774
80,0.37567117214296586,0.23234278918183202,0.773
81,0.3828328133978011,0.22992173109674216,0.737
82,0.3780563487648826,0.2246937063594985,0.793
83,0.366036489034591,0.24196211954463495,0.818
84,0.3647540271948248,0.2474646381321411,0.782
85,0.3720618271569608,0.24370427790988394,0.733
86,0.36727899766025845,0.22521914177937,0.781
87,0.38948437198782465,0.18609660121300634,0.814
88,0.3684193649598837,0.23645517725958692,0.771
89,0.3684403913125656,0.22726399824450438,0.844
90,0.3595667627356003,0.26997039561224984,0.834
91,0.3915215571296214,0.20675821995443086,0.8
92,0.3658488895589567,0.24183398052883764,0.768
93,0.3937747545218067,0.20750436162952482,0.815
94,0.36575643976293537,0.23170151428271352,0.853
95,0.37733008903533427,0.20125438381340177,0.789
96,0.3838725632243462,0.2156688589974086,0.787
97,0.40692419712068817,0.16951590287922538,0.841
98,0.38486985425657017,0.17815179393958933,0.728
99,0.37874770465225954,0.20745302031742366,0.805
