,mae,ssim,hist
0,0.2849209769765059,0.24483623223927892,0.923
1,0.28559804517769033,0.23686628490596912,0.969
2,0.2583100083173452,0.23968599186344228,0.956
3,0.26871110276906585,0.25375792880282766,0.942
4,0.27713607267298634,0.28972786954024254,0.968
5,0.29539985325025264,0.2071643334822822,0.956
6,0.2972438155739197,0.23707389692400946,0.942
7,0.27506945895497587,0.2624839346073687,0.911
8,0.27700283692358657,0.2524189941895255,0.968
9,0.2715424000712838,0.31450387961952775,0.938
10,0.2825034018514945,0.2895923749592087,0.882
11,0.28410933088514523,0.2330822017918713,0.929
12,0.2845555397555592,0.2214223796953127,0.918
13,0.2704073535110808,0.2848000288910723,0.969
14,0.27961733160187774,0.20262100558058369,0.892
15,0.2789230557733435,0.22783868467112098,0.868
16,0.2759760438627853,0.28996222094730173,0.932
17,0.26161645550016793,0.2918530015383239,0.947
18,0.2840693391783674,0.18564035788795166,0.837
19,0.2674574001365397,0.23169780121636488,0.89
20,0.29727912894695135,0.17301057504360748,0.822
21,0.27797349970456864,0.22161568354458502,0.936
22,0.2874208736885029,0.21790699610315842,0.955
23,0.277087604978075,0.2584521156251693,0.973
24,0.27232926758930504,0.19159530985109244,0.851
25,0.2623501218135193,0.26399094489948555,0.968
26,0.27498194199935605,0.2409815248095256,0.953
27,0.25184103041891875,0.2966936700119501,0.899
28,0.25387366148926455,0.29907523913181494,0.932
29,0.2566803694485693,0.25645559125300005,0.9
30,0.29860812919256585,0.22704362519940846,0.914
31,0.2575869793759707,0.27540842492619966,0.963
32,0.28282583301292674,0.12697722451372526,0.856
33,0.26725638171444005,0.20276627005106668,0.859
34,0.272456081849423,0.24018865337278428,0.872
35,0.2958127959584526,0.2414760526561978,0.928
36,0.24437675040235743,0.33596958157176354,0.957
37,0.25216385376291334,0.24487537817936209,0.961
38,0.2544852520533742,0.3277903356909779,0.961
39,0.2747963030121881,0.26526718857969045,0.918
40,0.2839166139883367,0.2206183478150238,0.918
41,0.2837986458399218,0.20433821583128964,0.955
42,0.2562847874671757,0.3091352941317156,0.956
43,0.23807346423426287,0.3949154094762118,0.955
44,0.280353974286584,0.18882165784767577,0.87
45,0.2701953218768032,0.24525048469086747,0.9
46,0.2832328730568319,0.18104571761452531,0.85
47,0.2956859379326291,0.1876262301822002,0.867
48,0.260543692790364,0.25776337583730097,0.893
49,0.28082461881696713,0.28682147697981725,0.942
50,0.28219610806435047,0.24301365741666633,0.844
51,0.2784853758203706,0.28674333383913114,0.953
52,0.29154630853932445,0.19593359049655767,0.95
53,0.2757820405840502,0.2968417427826954,0.963
54,0.2616926545833625,0.25554154557773584,0.956
55,0.2749074574505291,0.2557982620402547,0.956
56,0.27333284045599543,0.2694123443706878,0.96
57,0.299692853314812,0.20117777813153345,0.856
58,0.25285897542695657,0.2809124512409806,0.954
59,0.2808203982937574,0.2842332235529015,0.97
60,0.2728922316869353,0.25035750780331173,0.929
61,0.2973187360311469,0.22385456373225876,0.923
62,0.2708974384626611,0.2777002360405999,0.964
63,0.25036922122521715,0.3118353623237217,0.975
64,0.2643141220956564,0.3177169965918183,0.926
65,0.3090891815899377,0.21550600841852802,0.873
66,0.26138630540671065,0.2792388717546896,0.961
67,0.2823694910871064,0.26789953606423617,0.885
68,0.2722760328723372,0.22125893807387004,0.928
69,0.26340339340522356,0.2271869700429708,0.84
70,0.2760806079948156,0.34115584132751503,0.951
71,0.2780153436476221,0.259802887991139,0.944
72,0.2799197704316227,0.2689628384082724,0.888
73,0.27778652667529846,0.26876259318585743,0.95
74,0.263893992851533,0.3079006026583089,0.927
75,0.27651379271065757,0.3034481284116736,0.952
76,0.2539318995722913,0.2792988972316214,0.963
77,0.2589693611460392,0.25718097519816513,0.923
78,0.28656011022118,0.2451495286638662,0.828
79,0.27905135649233737,0.27843450693065647,0.939
80,0.27849235222903507,0.28044307609331454,0.935
81,0.246906714803691,0.2572755722311158,0.935
82,0.2575669810418706,0.32249389464961,0.912
83,0.2875038094089228,0.16113442799673802,0.928
84,0.27924363690913523,0.2592358066036679,0.88
85,0.2643223859591566,0.3085907534478849,0.937
86,0.2676815741879626,0.2864037287435277,0.947
87,0.26353849349868913,0.21553583956777767,0.874
88,0.3030598330769847,0.2146764559532213,0.93
89,0.3032830099395271,0.17696225856511416,0.895
90,0.284585687751606,0.2092501817582999,0.901
91,0.2423734109593899,0.31401126543713176,0.974
92,0.290846770046725,0.22469051743672996,0.957
93,0.27640039418768153,0.20659970957395676,0.97
94,0.2638172741578284,0.3240256112555599,0.928
95,0.2775559476203771,0.2157798698647139,0.963
96,0.27732234140525436,0.2757989343783362,0.937
97,0.2543592432644393,0.31173629953292703,0.955
98,0.2840717919508467,0.24709853745937632,0.939
99,0.2683556884986528,0.21605045730026595,0.877
