,mae,ssim,hist
0,0.2701366014180711,0.3253713376285798,0.945
1,0.2549880678293752,0.3407692007165065,0.962
2,0.2541762712327059,0.33813239411303686,0.97
3,0.2518437477423642,0.3592850619809614,0.948
4,0.2585146590341553,0.3310021074543596,0.955
5,0.25268172557743857,0.38198998694887915,0.955
6,0.265489566955698,0.3345084715260931,0.971
7,0.2481997938615899,0.3801096272257993,0.96
8,0.2573306772735057,0.3667553184707966,0.945
9,0.26761615716386605,0.3039349010976457,0.956
10,0.2536292268508139,0.3731642361524856,0.958
11,0.2409893986804319,0.38215600670827304,0.96
12,0.2416302650936095,0.36860788335539346,0.975
13,0.26445863748895104,0.3189225451115777,0.951
14,0.25568282381054847,0.3432348197670149,0.976
15,0.26466456526573756,0.33260230912824484,0.964
16,0.24227096963974828,0.4011426551208655,0.969
17,0.26618770751953624,0.3116964318246024,0.96
18,0.2617439095042527,0.2840546448890084,0.968
19,0.2682918018506761,0.31063300192530463,0.943
20,0.28106285415075516,0.28269110823324334,0.942
21,0.24312439266646854,0.3706460473819852,0.967
22,0.25419945793048276,0.35914073931651364,0.963
23,0.23909329139430294,0.3926259961884494,0.972
24,0.26256839571516716,0.3566351162478442,0.949
25,0.24876397407522538,0.3685713924799997,0.969
26,0.25229510476186806,0.3233481531211177,0.978
27,0.2477137787309396,0.3788112567351481,0.961
28,0.26027522602423203,0.32967712554633394,0.977
29,0.24655511665734528,0.344543727005557,0.956
30,0.24884726282694347,0.3635716850382254,0.971
31,0.24580871329424062,0.33946934788436506,0.97
32,0.24658322555756101,0.37264436779374066,0.958
33,0.23679590687332275,0.3556153884685113,0.953
34,0.2517490546437136,0.37500265976582614,0.965
35,0.24437711569149484,0.3893029627356313,0.971
36,0.27484972435842125,0.3056776708610399,0.952
37,0.26066581297795194,0.3456149333104178,0.964
38,0.25500557976911403,0.33959087195959253,0.972
39,0.23797651666028943,0.39774966776408827,0.957
40,0.2609450038926161,0.33743354538725917,0.96
41,0.24976901093750623,0.3978749191850549,0.973
42,0.2729267483339805,0.3253354077078582,0.931
43,0.2377377418309587,0.41174332841376077,0.958
44,0.26892226487346654,0.34302879577838524,0.934
45,0.24971331609001055,0.3543950162823105,0.957
46,0.2559711844916799,0.3766869339440291,0.951
47,0.27056037259690074,0.3208342238121285,0.951
48,0.2716737792993963,0.3423584792651814,0.951
49,0.2728160202457565,0.3440967895586113,0.939
50,0.25714383055601314,0.3355311465186099,0.972
51,0.23945025034418865,0.4001400031691233,0.971
52,0.25452961274457786,0.33421220929532275,0.957
53,0.2314985794835814,0.34645984604121394,0.985
54,0.28912570061154247,0.3168886785906728,0.925
55,0.26330198628001095,0.3625163002045343,0.941
56,0.3003561158914122,0.31261677175649233,0.925
57,0.26520638064322916,0.33793734362095307,0.979
58,0.23273736198375944,0.39147706363818335,0.967
59,0.26323222407092406,0.3124210255319913,0.974
60,0.23808247136898683,0.41961414207409525,0.969
61,0.25827622929917643,0.3279744515984763,0.984
62,0.2555287655145082,0.2872082377247019,0.979
63,0.26294362174334734,0.32665720643572793,0.979
64,0.2497214004293473,0.3082086657260352,0.983
65,0.2746708492888846,0.27590189841482643,0.952
66,0.2428792206301375,0.35708349732970857,0.973
67,0.25619906511573604,0.32291895427020456,0.964
68,0.2408005588261064,0.39538804965734836,0.962
69,0.2659076087328955,0.30098640520009173,0.975
70,0.24726401625904862,0.3612295211332272,0.96
71,0.252731247281062,0.3399687712434777,0.959
72,0.2547051339632712,0.35902533980389423,0.952
73,0.24488057477699685,0.36865877849194173,0.944
74,0.23047422457829075,0.41815573448620624,0.975
75,0.25388906932780925,0.3428694800649974,0.952
76,0.2528507172580008,0.31766055194890097,0.962
77,0.2602908801036712,0.3483211857037208,0.97
78,0.26479835799107043,0.3341245062128076,0.945
79,0.26471053094947466,0.3652300416445272,0.947
80,0.23491462891107676,0.3602256302998606,0.953
81,0.2569901751607851,0.3533905312023972,0.977
82,0.25581502638035286,0.3638861525973281,0.96
83,0.27106502098372925,0.26987608136844515,0.971
84,0.2571059862082208,0.3505865257948715,0.962
85,0.2479655072021113,0.33465283995235645,0.977
86,0.2422757334710343,0.3832056918359353,0.974
87,0.275135802111874,0.29193483324656444,0.959
88,0.2642333898664849,0.3147330530953171,0.964
89,0.25332616685022796,0.3459811032016211,0.961
90,0.2553743435355566,0.36742991127652974,0.951
91,0.26371809205848057,0.323411777101387,0.965
92,0.28098149124951743,0.34055884016326626,0.93
93,0.24959702862361446,0.3394870266351649,0.96
94,0.25691210304540535,0.37413929790345274,0.933
95,0.2773322508842775,0.29021181591570655,0.971
96,0.23947511827655407,0.3495380273358642,0.988
97,0.2638473747614702,0.359618288070028,0.955
98,0.2729962038501738,0.31586417082888585,0.966
99,0.24087394683198465,0.3728315471629708,0.963
