,mae,ssim,hist
0,0.4661790383180053,0.09959274326922517,0.478
1,0.4709947000703274,0.11586419165711892,0.441
2,0.46891847141336246,0.11734787312549928,0.439
3,0.4696476924051817,0.11011194616398239,0.407
4,0.4776731988856304,0.10417583943385439,0.372
5,0.46820537362463527,0.10323950247551071,0.425
6,0.4729926735588869,0.11140180301502992,0.446
7,0.47891961006915446,0.11026712372902374,0.401
8,0.46773054777101764,0.10622128848310598,0.467
9,0.4733536880146728,0.1090186995226242,0.393
10,0.47120230630388227,0.12107387029476369,0.463
11,0.47302964114319446,0.10419177213814819,0.389
12,0.477163452688957,0.10198342459386658,0.386
13,0.47046731051487195,0.10984758441936976,0.457
14,0.47056291542089956,0.10512335004631163,0.422
15,0.4749953750153747,0.10541566132184513,0.419
16,0.47165302359383027,0.11212704854387277,0.392
17,0.4663546021191911,0.09691914103477432,0.426
18,0.46020375686909876,0.11426817658168993,0.516
19,0.47446977340091484,0.09663082370879088,0.338
20,0.4777575387130517,0.10423064992746611,0.423
21,0.4747155606398231,0.10450617172333189,0.397
22,0.4717702813250556,0.10619830095282036,0.491
23,0.47340184753108083,0.11072737749515038,0.385
24,0.4725433744166166,0.10907863442557128,0.431
25,0.47227843342086523,0.10960226918745479,0.398
26,0.47010489977828684,0.11591122734176426,0.447
27,0.46921899961340235,0.1067033167395684,0.432
28,0.47051021474192084,0.1092267913481548,0.418
29,0.47510481717126873,0.098743967278676,0.386
30,0.47771587820860284,0.11124482083341873,0.404
31,0.4698111197309492,0.10311176413596287,0.365
32,0.47036001942976075,0.109291688371874,0.406
33,0.4782987645177817,0.09005986449134737,0.365
34,0.4785791782549392,0.10650790259828383,0.41
35,0.4736361399360441,0.10492257011233841,0.431
36,0.47901030101002023,0.10051809263072543,0.347
37,0.47562967593675987,0.10701757957823914,0.426
38,0.4694522644504468,0.09904794967351128,0.443
39,0.47831514023786365,0.10592356161381791,0.403
40,0.47185587425300507,0.11722606336977602,0.426
41,0.47052776190456586,0.11531762671595676,0.435
42,0.47713050577424676,0.11108398930565427,0.429
43,0.4729442197114853,0.10797302371243711,0.48
44,0.4694028571472486,0.10785437508855304,0.444
45,0.46908371585110986,0.10636446388615696,0.416
46,0.47259436114420517,0.10750524924342027,0.417
47,0.4747292044645024,0.1053660923074796,0.399
48,0.4734037324191763,0.10865918250545704,0.352
49,0.46867956329026456,0.10315543381282485,0.448
50,0.4696810832579831,0.11247340783485879,0.468
51,0.47418011480857253,0.10807577164989406,0.425
52,0.46447971334993127,0.11138567457569772,0.484
53,0.48238905079392663,0.09817174264676157,0.367
54,0.47057428356816305,0.10269264489308688,0.414
55,0.480524550884913,0.10401842792738153,0.395
56,0.4749736319179458,0.10056275432671848,0.436
57,0.4804368105700828,0.09927427810601665,0.362
58,0.47057091852351646,0.1109540901897342,0.403
59,0.471464984348081,0.10810702310198922,0.455
60,0.47309858863993165,0.11814649529350928,0.447
61,0.4674165545810121,0.10757726096062879,0.426
62,0.4701095777571084,0.09859422999313507,0.424
63,0.4705300779208185,0.10435957731020336,0.475
64,0.4718759419245386,0.11278015675648129,0.423
65,0.47336692015765935,0.10299603225120384,0.466
66,0.46694052654666723,0.11555588671100148,0.421
67,0.47787082183735996,0.10060915189924012,0.395
68,0.46375291999259705,0.11705202653753602,0.455
69,0.4689487213341244,0.11064749962001601,0.379
70,0.4742694552323443,0.10133982646856406,0.394
71,0.47095508684512677,0.09652790912784572,0.437
72,0.47038435743680096,0.10767232284712001,0.441
73,0.476228621257119,0.10926008997687983,0.441
74,0.47106333650893334,0.1073755600898053,0.447
75,0.46719035980696344,0.10563170345388422,0.427
76,0.469782495328096,0.11109628870930989,0.403
77,0.46395163063255085,0.10379437363061524,0.431
78,0.4808866860172095,0.10548628622783968,0.38
79,0.4655322295230238,0.11815301218722973,0.42
80,0.4726078124352729,0.11581806956214397,0.43
81,0.46865602753396274,0.10987886122441978,0.525
82,0.476924581561364,0.10519689810424757,0.42
83,0.4797621961471283,0.10585882723525783,0.385
84,0.4641660998175897,0.117808337781213,0.507
85,0.47079742087113674,0.11971862505187597,0.486
86,0.4735934912352894,0.10646631857854932,0.399
87,0.4711693126075917,0.10801616323093223,0.435
88,0.4739101548427404,0.09712805162762898,0.388
89,0.4651594867572415,0.10496567424460014,0.436
90,0.4772202596119588,0.10466838914888302,0.393
91,0.4667326103565703,0.11248783649274166,0.462
92,0.47802051346333696,0.11203564080301193,0.412
93,0.46997575749588516,0.10623284650221766,0.417
94,0.4721625678334735,0.1021317600709026,0.414
95,0.4788877616985854,0.10217901817400128,0.393
96,0.47876958999970987,0.10347554100175119,0.366
97,0.4776577503722398,0.10015283566343516,0.384
98,0.4677509959103216,0.11238285933162162,0.375
99,0.47035796401213725,0.1068401370300437,0.392
